codigo_ibge,anomes_s,qtd_fam_pob,qtd_fam_baixa_renda,qtd_fam_acima_meio_sm
230890,202507,3335,1267,951
230900,202507,2126,903,1432
230910,202507,2320,495,1019
230920,202507,2864,953,2048
230930,202507,4353,1713,2864
230940,202507,6664,1111,2076
230945,202507,4576,1490,1782
230950,202507,4853,916,1786
230960,202507,6960,4127,4217
230970,202507,9785,4527,5386
230980,202507,2317,560,1151
230990,202507,1126,382,552
231000,202507,1920,524,1331
231010,202507,2204,461,1468
231020,202507,6363,2197,2556
231025,202507,6605,1548,2004
231030,202507,4116,1907,2994
231040,202507,2540,472,991
231050,202507,7876,1826,4523
231060,202507,2117,471,723
231070,202507,5713,1775,1866
231080,202507,2215,884,1352
231085,202507,4283,1507,2015
231090,202507,2395,926,1700
231095,202507,1328,457,875
231100,202507,1991,665,1042
231110,202507,2790,968,992
231120,202507,1783,522,960
231123,202507,1117,456,763
231126,202507,3766,893,2130
231130,202507,17037,4861,8798
231135,202507,2833,908,1281
231140,202507,11628,4264,5941
231150,202507,2292,1788,1958
231160,202507,4765,1752,2057
231170,202507,3071,1004,1676
231180,202507,9098,4487,6304
231190,202507,2885,712,1843
231195,202507,3302,1207,1633
231200,202507,6354,1239,2269
231210,202507,3489,860,1794
231220,202507,8422,2293,4637
231230,202507,6886,2489,2556
231240,202507,7968,3315,3863
231250,202507,983,284,1043
231260,202507,2214,723,1025
231270,202507,3935,1137,2019
231280,202507,1283,483,564
231290,202507,19902,11857,12298
231300,202507,2357,903,1371
231310,202507,5425,1588,3889
231320,202507,4141,1299,2287
231325,202507,1376,433,1082
231330,202507,7538,2611,4953
231335,202507,4027,815,1313
231340,202507,11837,5036,5146
231350,202507,13446,2513,3474
231355,202507,3727,773,1399
231360,202507,5858,1739,2500
231370,202507,1213,402,722
231375,202507,2986,991,1087
231380,202507,4646,990,1244
231390,202507,2428,823,851
231395,202507,3115,969,1344
231400,202507,7064,2190,3347
231410,202507,12961,2768,4737
240010,202507,1085,653,853
240020,202507,8704,3577,5814
240030,202507,2985,564,1089
240040,202507,471,205,323
240050,202507,2128,732,1407
240060,202507,953,229,545
240070,202507,1876,645,1061
240080,202507,1606,639,1220
240090,202507,1769,268,712
240100,202507,6793,1840,4062
240110,202507,2903,1318,2190
240120,202507,2062,820,979
240130,202507,3062,285,1285
240140,202507,1087,527,704
240145,202507,4597,1788,2841
240150,202507,675,230,384
240160,202507,1032,249,543
240165,202507,594,158,355
240170,202507,1793,522,844
240180,202507,1658,806,840
240185,202507,1190,278,406
240190,202507,811,202,345
240200,202507,7299,3069,5855
240210,202507,2185,533,937
240220,202507,5517,1442,1854
240230,202507,3509,1224,2213
240240,202507,630,636,867
240250,202507,1940,509,902
240260,202507,9152,5025,4798
240270,202507,1570,543,700
240280,202507,1021,276,493
240290,202507,649,280,432
240300,202507,1159,461,826
240310,202507,4220,2567,3426
240320,202507,934,380,803
240325,202507,22290,10135,14001
240330,202507,969,428,750
240340,202507,1267,295,697
240350,202507,2033,343,655
240360,202507,9206,3714,3974
240370,202507,1202,451,964
240375,202507,565,181,355
240380,202507,1372,564,964
240390,202507,394,238,488
240400,202507,720,341,486
240410,202507,263,182,221
240420,202507,3846,1403,1476
240430,202507,2175,659,1290
240440,202507,2010,442,960
240450,202507,2599,863,1549
240460,202507,2439,599,786
240470,202507,1437,1034,1565
240480,202507,187,154,271
240485,202507,1011,571,840
240490,202507,1174,277,766
240500,202507,1599,366,662
240510,202507,1254,291,534
240520,202507,1047,215,812
240530,202507,1796,361,524
240540,202507,1726,268,641
240550,202507,637,126,199
240560,202507,3046,596,950
240570,202507,979,742,1369
240580,202507,6564,1464,2186
240590,202507,589,132,335
240600,202507,984,377,840
240610,202507,2797,1010,1471
240615,202507,807,214,422
240620,202507,1403,332,572
240630,202507,1993,364,562
240640,202507,498,170,306
240650,202507,2245,1030,1350
240660,202507,3111,397,1040
240670,202507,1427,545,1016
240680,202507,866,302,494
240690,202507,831,185,498
240700,202507,1422,501,765
240710,202507,13326,4284,6259
240720,202507,3295,1124,1801
240725,202507,660,272,437
240730,202507,1413,463,887
240740,202507,1283,413,792
240750,202507,1559,628,724
240760,202507,960,211,719
240770,202507,2329,520,1028
240780,202507,3589,1106,1581
240790,202507,554,180,299
240800,202507,30067,14499,24132
240810,202507,74933,25436,31296
240820,202507,4784,1753,2025
240830,202507,6002,1621,2413
240840,202507,681,235,515
240850,202507,652,300,690
240860,202507,1168,189,593
240870,202507,613,232,443
240880,202507,968,326,375
240890,202507,3333,1284,2428
240895,202507,2305,621,719
240910,202507,2094,734,1056
240920,202507,644,217,369
240930,202507,2203,616,1414
240933,202507,1107,261,334
240940,202507,4130,1577,3145
240950,202507,708,247,336
240960,202507,511,115,228
240970,202507,1174,322,542
240980,202507,3301,560,919
240990,202507,1990,686,905
241000,202507,793,136,422
241010,202507,2262,636,837
241020,202507,1210,451,766
241025,202507,976,300,447
241030,202507,1839,483,959
241040,202507,1644,478,723
241050,202507,853,308,535
241060,202507,520,205,339
241070,202507,527,147,331
241080,202507,644,251,401
241090,202507,1361,420,775
241100,202507,684,301,500
241105,202507,790,401,475
241110,202507,465,179,299
241120,202507,5344,1827,2401
241140,202507,1875,614,1268
241142,202507,311,191,336
241150,202507,4308,1088,1597
241160,202507,427,268,565
241170,202507,950,200,414
241180,202507,499,273,385
241190,202507,658,254,518
241200,202507,17826,6223,8069
241210,202507,907,313,791
241220,202507,6723,2704,2830
241230,202507,2209,418,897
241240,202507,397,373,797
241250,202507,4649,1136,2357
241255,202507,1683,785,945
241260,202507,2981,937,1325
241270,202507,1108,325,456
241280,202507,2168,307,745
241290,202507,1713,569,1269
241300,202507,969,354,490
241310,202507,1566,241,511
241320,202507,545,251,268
241330,202507,1270,217,403
241335,202507,2753,781,1176
241340,202507,939,417,682
241350,202507,1453,409,556
241355,202507,962,252,572
241360,202507,1168,380,911
241370,202507,927,254,525
241380,202507,537,131,324
241390,202507,2017,509,735
241400,202507,2698,664,936
241410,202507,1683,581,868
241415,202507,1154,396,611
241420,202507,2258,911,799
241430,202507,341,115,308
241440,202507,6640,1665,1687
241445,202507,996,177,374
241450,202507,2153,466,1267
241460,202507,2110,823,1760
241470,202507,1065,185,498
241475,202507,708,207,463
241480,202507,1972,857,963
241490,202507,417,124,350
241500,202507,524,198,181
250010,202507,1794,485,985
250020,202507,912,255,764
250030,202507,5207,1328,2156
250040,202507,3199,1256,1529
250050,202507,2972,553,1072
250053,202507,974,272,360
250057,202507,672,118,194
250060,202507,3962,1241,1903
250070,202507,2642,956,1401
250073,202507,541,115,347
250077,202507,1904,316,1118
250080,202507,4726,520,1639
250090,202507,2795,350,924
250100,202507,2921,713,922
250110,202507,3596,1050,1156
250115,202507,473,91,266
250120,202507,1518,364,418
250130,202507,4352,833,1584
250135,202507,1053,194,353
250140,202507,1842,564,661
250150,202507,3458,1081,1204
250153,202507,913,295,455
250157,202507,1681,355,624
250160,202507,2604,509,1096
250170,202507,1226,308,454
250180,202507,15694,5046,7849
250190,202507,2872,861,1210
250200,202507,1726,249,690
250205,202507,579,184,312
250210,202507,1009,254,428
250215,202507,710,470,663
250220,202507,474,131,303
250230,202507,927,220,677
250240,202507,2326,450,906
250250,202507,3768,749,1306
250260,202507,978,395,544
250270,202507,756,317,273
250280,202507,2814,781,945
250290,202507,1500,275,659
250300,202507,3897,1080,1644
250310,202507,800,289,651
250320,202507,10235,2184,4187
250330,202507,1794,375,1003
250340,202507,1036,123,410
250350,202507,2610,750,1184
250355,202507,2018,213,549
250360,202507,1325,338,384
250370,202507,13359,2502,4759
250375,202507,906,132,424
250380,202507,1440,258,473
250390,202507,1535,267,691
250400,202507,34342,23438,33717
250403,202507,1841,402,643
250407,202507,1036,226,629
250410,202507,507,116,218
250415,202507,1621,266,449
250420,202507,1089,213,316
250430,202507,5253,1335,2863
250435,202507,1037,370,670
250440,202507,3581,660,1247
250450,202507,1205,284,573
250460,202507,5113,1891,2392
250470,202507,1334,297,673
250480,202507,3185,616,1216
250485,202507,414,103,268
250490,202507,3837,886,1448
250500,202507,1535,418,642
250510,202507,3820,922,1469
250520,202507,1258,372,550
250523,202507,1409,322,487
250527,202507,1699,169,323
250530,202507,468,112,194
250535,202507,1215,223,415
250540,202507,2252,362,817
250550,202507,551,229,296
250560,202507,1270,342,586
250570,202507,2103,543,741
250580,202507,679,161,196
250590,202507,807,136,183
250600,202507,4659,1751,2283
250610,202507,1898,564,721
250620,202507,672,139,292
250625,202507,1892,364,539
250630,202507,8472,2561,4036
250640,202507,2626,715,1026
250650,202507,682,184,424
250660,202507,1015,257,627
250670,202507,2129,399,673
250680,202507,4748,713,1422
250690,202507,4868,989,2229
250700,202507,3369,1123,1566
250710,202507,3022,1004,1239
250720,202507,2090,527,872
250730,202507,3478,619,1129
250740,202507,1359,360,774
250750,202507,84191,29536,44755
250760,202507,2687,275,718
250770,202507,2767,891,1000
250780,202507,1284,313,547
250790,202507,1836,599,728
250800,202507,1649,384,736
250810,202507,976,220,555
250820,202507,1556,341,389
250830,202507,4015,1514,2087
250840,202507,532,175,209
250850,202507,1344,312,481
250855,202507,1021,176,297
250860,202507,2058,1017,1316
250870,202507,735,157,457
250880,202507,1019,299,441
250890,202507,7964,2084,3394
250900,202507,2395,462,1053
250905,202507,2093,396,561
250910,202507,5685,814,1712
250915,202507,1569,321,2119
250920,202507,2727,736,909
250930,202507,1606,480,677
250933,202507,837,262,375
250937,202507,492,203,263
250939,202507,1658,281,612
250940,202507,2856,662,1194
250950,202507,1193,335,492
250960,202507,914,220,336
250970,202507,6740,1678,3604
250980,202507,1768,323,488
250990,202507,1392,500,624
251000,202507,1432,345,686
251010,202507,1854,448,709
251020,202507,1269,254,390
251030,202507,616,256,371
251040,202507,1296,248,461
251050,202507,551,249,370
251060,202507,546,219,540
251065,202507,248,101,277
251070,202507,547,133,295
251080,202507,13489,4709,7396
251090,202507,2242,436,862
251100,202507,524,207,292
251110,202507,1232,330,749
251120,202507,5360,1791,2498
251130,202507,4192,447,1151
251140,202507,2927,983,1163
251150,202507,2209,663,644
251160,202507,1746,372,507
251170,202507,1499,211,469
251180,202507,1750,624,943
251190,202507,4227,851,1339
251200,202507,3684,812,1323
251203,202507,679,257,402
251207,202507,645,223,549
251210,202507,4790,1618,3317
251220,202507,754,226,564
251230,202507,3464,1003,1656
251240,202507,2138,836,1176
251250,202507,7493,2715,3881
251260,202507,392,108,155
251270,202507,3404,773,1129
251272,202507,1251,162,256
251274,202507,573,175,292
251275,202507,996,257,544
251276,202507,930,289,402
251278,202507,446,139,280
251280,202507,2132,454,640
251290,202507,4459,1189,2011
251300,202507,569,118,91
251310,202507,1927,607,800
251315,202507,1542,405,512
251320,202507,944,295,641
251330,202507,1509,241,792
251335,202507,949,111,205
251340,202507,2353,731,1449
251350,202507,873,213,273
251360,202507,1123,302,750
251365,202507,425,137,425
251370,202507,18248,7521,10013
251380,202507,1043,201,455
251385,202507,483,167,347
251390,202507,5726,1524,2047
251392,202507,748,212,406
251394,202507,440,182,264
251396,202507,461,157,270
251398,202507,499,173,531
251400,202507,910,215,617
251410,202507,1018,201,539
251420,202507,1639,306,758
251430,202507,1293,202,397
251440,202507,707,228,404
251445,202507,1107,322,398
251450,202507,3591,739,1348
251455,202507,670,145,215
251460,202507,674,200,466
251465,202507,288,130,161
251470,202507,614,295,536
251480,202507,682,230,523
251490,202507,1341,321,605
251500,202507,1536,383,519
251510,202507,1417,715,929
251520,202507,574,194,466
251530,202507,10951,2409,4381
251540,202507,2185,600,988
251550,202507,3147,538,1569
251560,202507,412,142,142
251570,202507,602,176,300
251580,202507,1682,320,696
251590,202507,1078,206,467
251593,202507,684,255,244
251597,202507,1993,352,528
251600,202507,4705,1207,1607
251610,202507,2331,745,1259
251615,202507,897,207,430
251620,202507,12362,3215,6056
251630,202507,3610,869,1706
251640,202507,1771,337,507
251650,202507,3022,625,1335
251660,202507,2856,659,1422
251670,202507,3620,610,1041
251675,202507,798,103,252
251680,202507,1685,354,717
251690,202507,2307,613,1444
251700,202507,1680,468,893
251710,202507,421,148,343
251720,202507,731,284,498
251740,202507,486,139,325
260005,202507,17697,5031,9319
260010,202507,6151,2728,3689
260020,202507,3981,1038,2296
260030,202507,6377,1086,2420
260040,202507,5114,1377,2339
260050,202507,11600,1435,2373
260060,202507,2935,596,1221
260070,202507,8023,1807,3192
260080,202507,5234,901,1639
260090,202507,3973,968,1576
260100,202507,2546,431,885
260105,202507,3950,909,1281
260110,202507,15763,4196,5659
260120,202507,11893,3157,4419
260130,202507,2183,626,823
260140,202507,8531,1960,3355
260150,202507,2572,505,810
260160,202507,6165,741,1628
260170,202507,13929,3808,5744
260180,202507,2666,661,1140
260190,202507,15783,2208,5849
260200,202507,7730,1315,2548
260210,202507,8150,2040,2929
260220,202507,9495,1385,2434
260230,202507,9979,1770,3458
260240,202507,2167,508,730
260250,202507,1707,410,793
260260,202507,10570,2712,3643
260270,202507,3505,633,1247
260280,202507,11105,1832,2949
260290,202507,30045,10337,15687
260300,202507,8767,1608,3121
260310,202507,5066,954,1638
260320,202507,5360,1216,2065
260330,202507,1708,423,576
260340,202507,1565,351,578
260345,202507,20892,7005,10367
260350,202507,5384,642,1763
260360,202507,1518,463,657
260370,202507,4454,910,1801
260380,202507,3774,893,1574
260390,202507,2825,1142,2075
260392,202507,3693,685,1012
260400,202507,16270,3361,6156
260410,202507,50797,22604,30374
260415,202507,3604,674,1621
260420,202507,8764,1318,2989
260430,202507,1863,636,882
260440,202507,3169,613,1103
260450,202507,4371,917,1388
260460,202507,3770,1387,1920
260470,202507,3672,428,1142
260480,202507,2274,658,1059
260490,202507,4266,754,1747
260500,202507,4322,1323,1827
260510,202507,9086,1367,3117
260515,202507,2642,1063,1752
260520,202507,10257,2774,4589
260530,202507,7866,1446,2676
260540,202507,6691,737,1640
260545,202507,65,47,94
260550,202507,1858,701,1136
260560,202507,3811,1051,1756
260570,202507,7383,1309,2354
260580,202507,4410,586,953
260590,202507,4633,977,1592
260600,202507,23840,6617,12155
260610,202507,6315,1395,2428
260620,202507,15670,4345,7541
260630,202507,1695,373,688
260640,202507,18722,3826,6902
260650,202507,4008,754,1255
260660,202507,5839,975,2313
260670,202507,1505,376,863
260680,202507,19730,6329,10990
260690,202507,2314,538,1202
260700,202507,7980,548,1128
260710,202507,882,228,518
260720,202507,21096,5529,9802
260730,202507,6562,1223,1856
260740,202507,1070,232,530
260750,202507,6204,905,2179
260760,202507,5218,949,1767
260765,202507,5871,2067,2399
260770,202507,3009,573,1353
260775,202507,5008,1285,1845
260780,202507,2221,938,1200
260790,202507,98579,29770,51557
260795,202507,2546,496,923
260800,202507,5371,728,1554
260805,202507,2751,612,1173
260810,202507,4960,1332,1502
260820,202507,3911,582,1338
260825,202507,2164,606,676
260830,202507,2960,858,1224
260840,202507,3845,502,1039
260845,202507,3280,976,1381
260850,202507,3377,1041,1457
260860,202507,2344,638,1001
260870,202507,3624,509,1038
260875,202507,5244,1512,2820
260880,202507,8513,2032,2815
260890,202507,7805,3509,4173
260900,202507,3296,1770,1567
260910,202507,2642,555,759
260915,202507,5970,420,1251
260920,202507,2401,472,1005
260930,202507,2915,852,1357
260940,202507,10900,2802,4442
260950,202507,4184,1810,2756
260960,202507,58886,16601,30371
260970,202507,3893,1027,1657
260980,202507,4269,512,1223
260990,202507,10364,3373,4833
261000,202507,11278,2681,5181
261010,202507,1696,265,588
261020,202507,5313,1073,1815
261030,202507,3201,790,1206
261040,202507,4167,1029,1684
261050,202507,6114,1353,2195
261060,202507,11865,2605,4320
261070,202507,48822,13820,26798
261080,202507,6438,534,1502
261090,202507,14942,2749,4854
261100,202507,6144,1842,2371
261110,202507,46358,20887,28433
261120,202507,3176,509,1244
261130,202507,5863,1025,1954
261140,202507,2365,626,1156
261150,202507,3808,886,1414
261153,202507,1202,480,749
261160,202507,135823,71555,90649
261170,202507,6441,922,2215
261180,202507,5997,1707,2691
261190,202507,3725,938,1506
261200,202507,2512,487,995
261210,202507,1343,269,511
261220,202507,9665,3413,4827
261230,202507,2705,688,1071
261240,202507,5277,717,1539
261245,202507,2474,807,1537
261247,202507,2109,673,1183
261250,202507,16320,8018,9089
261255,202507,2369,836,1463
261260,202507,12894,1802,3806
261270,202507,4226,491,1519
261280,202507,2005,429,694
261290,202507,2336,423,815
261300,202507,9423,2621,4229
261310,202507,7522,1748,2810
261320,202507,4614,1049,1655
261330,202507,5405,748,1566
261340,202507,4700,930,1622
261350,202507,5997,1727,2428
261360,202507,6408,1450,2407
